,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
142,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21084755/3bhk-3t-2250-sqft-apartment,"2250 sq ft 3 BHK 3T SouthWest facing Completed property Apartment for sale at Rs 12.75 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"2,250 sq ft",1500 sq ft,"56,666/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",127500000,Ready to move,3,Resale,"Looking for a 3 BHK Apartment for sale in Mumbai? Your search ends here. Buy this 3 BHK property in Mumbai's finest location, Bandra West. It is on floor 12 out of 18 floors. The built up area of this property is 2250 Square feet. It is spacious for a family and this property has a carpet area of 1500 Square feet. This property is South-West facing. There are 3 bedrooms and 3 bathroom. The Apartment has lift facility. It is a thoroughly safe premise with cctv facility. Other facilities include amenities like Clubhouse. This property has power backup facility. Regular water supply is available. It is also equipped with a dedicated kids area. This is a gated community. There are a number of reputed schools in the vicinity such as Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School. Medical facility is also close at hand with names like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital",SouthWest,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Full Power Backup', ""Children's play area"", 'Gas connection', 'AC', 'Lift(s)']"
143,https://www.makaan.com/mumbai/builder-project-in-bandra-west-13573845/3bhk-3t-1320-sqft-apartment,"1320 sq ft 3 BHK 3T Apartment for sale at Rs 5.50 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,320 sq ft",1100 sq ft,"41,666/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",55000000,Ready to move,3,Resale,It’s a 3 bhk multistorey apartment situated in Bandra West. It has a built-up area of 1320 sqft and is priced at Rs. 5.50 cr . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. Contact us for more details.,,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'Gas connection', 'Lift(s)']"
144,https://www.makaan.com/mumbai/builder-project-in-bandra-west-8957138/4bhk-3450-sqft-apartment,"3450 sq ft 4 BHK Apartment for sale at Rs 20.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"3,450 sq ft",2415 sq ft,"57,971/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",200000000,Ready to move,,Resale,,,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Gas connection']
145,https://www.makaan.com/mumbai/swaraj-homes-st-peters-chs-in-bandra-west-20534359/1bhk-1t-650-sqft-apartment,"650 sq ft 1 BHK 1T East facing Apartment for sale at Rs 2.60 crore in Swaraj Homes St Peters CHS in Bandra West, Mumbai",1 BHK Apartment ,650 sq ft,575 sq ft,"40,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",26000000,Ready to move,1,Resale,"This spacious 1 bhk multistorey apartment is available for sale and is located in Swaraj Homes St Peters CHS, one of the most prestigious projects of Bandra West. It has an area of 650 sqft with a carpet area of 575 sqft . The property is available at a price of Rs. 2.60 cr . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 ac and 1 bed. Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Kindly call us for details.",East,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'TV', 'Washing Machine', 'Dining Table', 'Intercom', 'Lift(s)']"
146,https://www.makaan.com/mumbai/ekta-world-westbay-in-bandra-west-20174537/3bhk-3t-1500-sqft-apartment,"1500 sq ft 3 BHK 3T Apartment for sale at Rs 6.00 crore in Ekta WestBay in Bandra West, Mumbai",3 BHK Apartment ,"1,500 sq ft",1175 sq ft,"40,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",60000000,Ready to move,3,Resale,"Well designed 3 bhk multistorey apartment is available at a prime location in Ekta World WestBay. It has a salable area of 1500 sqft and is available at a price of Rs. 40,000 per sqft. The house is unfurnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details.",,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['ATM', 'Shopping Mall', 'Club House', 'Hospital', 'School', 'Full Power Backup', 'Vaastu Compliant', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Staff Quarter', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Jogging Track', 'Intercom', 'Lift(s)']"
147,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20130515/3bhk-3t-1700-sqft-apartment,"1700 sq ft 3 BHK 3T Completed property Apartment for sale at Rs 9.00 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,700 sq ft",1700 sq ft,"52,941/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",90000000,Ready to move,3,Resale,"A 3 bhk property is available for sale in Bandra West, Mumbai. It has a built-up area of 1700 sqft and is priced at Rs. 9.00 cr . The house is semi-furnished. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details.",,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"[""Children's play area"", 'Gas connection', 'AC', 'Dining Table', 'Intercom', 'Lift(s)']"
148,https://www.makaan.com/mumbai/platinum-homes-property-park-reach-in-bandra-west-20866101/3bhk-4t-2400-sqft-apartment,"2400 sq ft 3 BHK 4T West facing Apartment for sale at Rs 8.50 crore in Platinum Park Reach in Bandra West, Mumbai",3 BHK Apartment ,"2,400 sq ft",1500 sq ft,"35,416/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",85000000,Ready to move,4,New,"A spacious 3 bhk multistorey apartment is available for sale in Platinum Homes Property Park Reach, Bandra West, Mumbai. It has a salable area of 2400 sqft and is available at a price of Rs. 35,416 per sqft. It is an unfurnished property. Its main door is facing west direction. It is a 2 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'AC', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Jogging Track', 'Intercom', 'Lift(s)']"
149,https://www.makaan.com/mumbai/builder-project-in-bandra-west-18168861/3bhk-4t-2013-sqft-apartment,"2013 sq ft 3 BHK 4T East facing Apartment for sale at Rs 19.50 crore in Project 12th floor in Bandra West, Mumbai",3 BHK Apartment ,"2,013 sq ft",1800 sq ft,"96,870/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",195000000,Ready to move,4,,"It’s a 3 bhk multistorey apartment situated in Bandra West. It has a salable area of 2013 sqft and is available at a price of Rs. 96,870 per sqft. It is a furnished property. It’s on 12th floor out of 20 floors building. It is east facing property. The property is in a complex owned by a co-operative society. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details.",East,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Landscaped Gardens', 'BED', ""Children's play area"", 'Dining Table', 'Wardrobe', 'AC', 'Gas connection', 'Washing Machine', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Lift(s)']"
150,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20289020/4bhk-4t-2000-sqft-apartment,"2000 sq ft 4 BHK 4T Apartment for sale at Rs 10.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,000 sq ft",1800 sq ft,"50,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",100000000,Ready to move,4,Resale,"It is a semi-furnished property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details.",,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Refrigerator']
151,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20261298/3bhk-4t-2600-sqft-apartment,"2600 sq ft 3 BHK 4T Completed property Apartment for sale at Rs 10.25 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"2,600 sq ft",2500 sq ft,"39,423/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",102500000,Ready to move,4,Resale,This spacious 3 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It has an area of 2600 sqft with a carpet area of 2500 sqft . The property is available at a price of Rs. 10.25 cr . The house is semi-furnished. It is a ready-to-move-in property. Kindly call us for details.,,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,['Refrigerator']
152,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21172216/5bhk-5t-1562-sqft-apartment,"1562 sq ft 5 BHK 5T West facing Apartment for sale at Rs 8.71 crore in Project 5th floor in Bandra West, Mumbai",5 BHK Apartment ,"1,562 sq ft",1451 sq ft,"55,736/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",87060000,Under Construction,5,,This spacious 5 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It is a semi-furnished property. It is located on the 5th floor(out of a total of 9 floor(s)). The property is available on freehold. This residential complex is under-construction as of now. The expected completion date is 31/12/2023.,West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['AC', 'Refrigerator']"
